row_num,review_id,id,contract,clause_type,clause_text,category,disagreement_type,disagreement_direction,label_gap,clause_risk_profile,typical_risk_for_type,qwen_label,gemini_label,copilot_label,qwen_confidence,gemini_confidence,qwen_reason,gemini_reason,final_label,reviewer,notes
5184,MR-157,ENERGOUSCORP_03_16_2017-EX-10.24-STRATEGIC ALLIANCE AGREEMENT__No-Solicit Of Customers,ENERGOUSCORP_03_16_2017-EX-10.24-STRATEGIC ALLIANCE AGREEMENT,No-Solicit Of Customers,"For clarity, ENERGOUS shall not intentionally supply Products, Product Die or comparable products or product die to customers directly or through distribution channels.",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,typically LOW — narrow prohibition,MEDIUM (38%),HIGH,LOW,Medium,0.85,0.9,"The clause imposes a broad, indefinite prohibition on the signing party (ENERGOUS) from supplying products to any customer, including via distribution channels, without defining the scope of 'customers' or limiting the restriction to a specific time period or relationship context, creating significant operational risk and potential overreach.",This clause restricts the counterparty (ENERGOUS) from directly or indirectly supplying products to the signing party's customers. This is favorable to the signing party as it protects their customer base from direct competition from ENERGOUS.,,Anushka,
5185,MR-158,GentechHoldingsInc_20190808_1-A_EX1A-6 MAT CTRCT_11776814_EX1A-6 MAT CTRCT_Distributor Agreement__No-Solicit Of Customers,GentechHoldingsInc_20190808_1-A_EX1A-6 MAT CTRCT_11776814_EX1A-6 MAT CTRCT_Distributor Agreement,No-Solicit Of Customers,"The Company shall not contact any of Distributor's Customer's for any reason, without the prior written approval of Distributor.",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,typically LOW — narrow prohibition,MEDIUM (38%),LOW,HIGH,Medium,0.95,0.9,"The clause imposes a standard non-solicitation restriction on the signing party (Company) regarding the counterparty's (Distributor's) customers, which is a common and balanced provision in distribution agreements to protect the counterparty's business relationships.","This clause completely restricts the Company (the signing party) from contacting any of the Distributor's customers for any reason, even for unrelated business, without prior written approval. This is an extremely broad restriction that could severely limit the Company's ability to conduct its own business and interact with its own existing or potential customers if they also happen to be customers of the Distributor. It creates a significant dependency on the Distributor's approval for basic business operations.",,Anushka,
5186,MR-159,LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTOR AGREEMENT__No-Solicit Of Customers,LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTOR AGREEMENT,No-Solicit Of Customers,"Distributor further agrees that it will not interfere                            with or  otherwise  disrupt  the  business  relations                            between the Company or nay of its  affiliates and any                            of their current or prospective customers,  suppliers                            or distributors, during the",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,typically LOW — narrow prohibition,MEDIUM (38%),LOW,HIGH,Medium,0.9,0.8,"This is a standard non-interference covenant that prohibits active disruption of business relationships rather than a broad non-solicitation ban; it is a common, balanced term in distribution agreements that does not unreasonably restrict the signing party's ability to independently contract with customers.","The clause broadly prohibits interference or disruption with a wide range of relationships (customers, suppliers, distributors) for both the Company and its affiliates, including prospective ones. The lack of a defined duration (the clause cuts off mid-sentence) and the broad scope of 'interfere with or otherwise disrupt' create significant, undefined risk for the signing party, potentially restricting normal business activities even if not directly soliciting.",,Anushka,
5187,MR-160,MusclepharmCorp_20170208_10-KA_EX-10.38_9893581_EX-10.38_Co-Branding Agreement__Non-Compete,MusclepharmCorp_20170208_10-KA_EX-10.38_9893581_EX-10.38_Co-Branding Agreement,Non-Compete,"Products. Any failure of Endorser to disclose such conflicting interests, or any breach of this Section, shall be deemed a material breach of the Agreement.",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,typically MEDIUM-HIGH — scope determines risk,LOW (33%),LOW,HIGH,High,1.0,0.7,"The clause addresses disclosure of conflicts of interest and defines breach consequences rather than restricting the signing party's ability to compete, operate in a geography, or engage in a specific business sector.","This clause, while short, indicates that the Endorser (the signing party) has existing obligations related to 'conflicting interests' and a 'Section' that is not provided. The consequence of failing to disclose or breaching this unspecified section is a 'material breach,' which typically allows the counterparty to terminate the agreement and seek damages. Without the full context of the non-compete or conflicting interests section, the signing party is exposed to significant, undefined risk, making it heavily one-sided.",,Anushka,
5188,MR-161,RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement__Non-Compete,RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement,Non-Compete,"Except as contemplated under this Agreement, during the two year period following the Effective Date, Dassault Systemes shall not commercially offer any web service, which is (i) based upon the ACIS-based software transferred to Dassault Systemes in",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,typically MEDIUM-HIGH — scope determines risk,LOW (33%),HIGH,LOW,High,0.85,0.9,"The clause imposes a broad non-compete restriction on the signing party (Dassault Systemes) for two years, prohibiting them from offering web services based on the transferred software. The text appears to lack defined geographic limits or specific exclusions for non-competing services, creating a significant risk that the signing party is barred from operating in its core business sector using the very technology it was licensed to use.","This non-compete clause is directed at Dassault Systemes, the counterparty to the drafter. From the perspective of the signing party (the drafter), this clause is favorable as it restricts the counterparty's ability to compete using specific transferred software, thereby protecting the signing party's interests. The scope is limited to web services based on the transferred software and has a reasonable two-year duration.",,Anushka,
5225,MR-198,"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT__Termination For Convenience","Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",Termination For Convenience,"Commencing on the later of (i) [ * ] of the First Commercial Sale of the Binimetinib Product in the Ono Territory, or (ii) [ * ] of the First Commercial Sale of the Encorafenib Product in the Ono Territory, Ono shall have the right to terminate this Agreement, for any reasons by giving [ * ] advance written notice to Array which shall be accompanied by the rationale for such termination.",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,typically HIGH — unilateral exit right,HIGH (50%),HIGH,LOW,High,0.95,1.0,"The clause grants the counterparty (Ono) an unrestricted right to terminate for 'any reasons' without cause, creating significant uncertainty and potential loss of revenue for the signing party (Array) who has no reciprocal right to terminate for convenience.","This clause grants the signing party (Ono) the right to terminate for any reason, which is highly favorable. The requirement to provide a rationale does not negate the 'for any reasons' right, making it a strong protection for Ono.",,Anushka,
5226,MR-199,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT__Termination For Convenience,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT,Termination For Convenience,"CBC may terminate this Agreement by no less than 24 (twenty four) months notice given in writing by CBC to MediWound, or such greater period as may be reasonable for MediWound to establish an alternative source of manufacture of Bromelain SP and/or to acquire sufficient inventory of Bromelain SP for a 24 (twenty four) months period.",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,typically HIGH — unilateral exit right,HIGH (50%),HIGH,LOW,High,0.95,1.0,"The clause grants the drafter (CBC) an unilateral right to terminate without cause with an exceptionally long 24-month notice period, creating significant operational uncertainty and potential stranded costs for the signing party (MediWound) who must prepare for termination over a two-year horizon.","While this is a termination for convenience clause, which inherently carries some risk for the non-terminating party, the notice period is exceptionally long (24 months) and includes a crucial protection for MediWound: the notice period must be 'such greater period as may be reasonable for MediWound to establish an alternative source of manufacture... and/or to acquire sufficient inventory... for a 24 (twenty four) months period.' This significantly mitigates the risk by ensuring MediWound has ample time to transition, making it favorable for the signing party.",,Anushka,
5227,MR-200,"OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreement__Termination For Convenience","OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreement",Termination For Convenience,"This Agreement may be terminated, either in respect of a Fund or in its entirety, by either Oaktree US or the Sub-Advisor for any reason upon 30 days' written notice to the other.",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,typically HIGH — unilateral exit right,HIGH (50%),HIGH,LOW,High,0.95,1.0,"The clause grants the drafter (Oaktree US or Sub-Advisor) an unilateral right to terminate the agreement without cause or notice of breach, leaving the signing party with no protection against arbitrary termination and no recourse for the loss of the engagement.","The clause provides mutual termination for convenience rights, meaning the signing party (Sub-Advisor) has the same ability to terminate as the drafting party (Oaktree US). The 30-day notice period is standard and provides reasonable time for transition.",,Anushka,
5228,MR-201,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2__Termination For Convenience,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,Termination For Convenience,Customer may terminate this Agreement and the license at any time by destroying all copies of Software including any Documentation.,MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,typically HIGH — unilateral exit right,HIGH (50%),HIGH,LOW,High,0.9,1.0,"The clause grants the Customer an extreme and unusual method of termination that bypasses standard notice periods and written confirmation requirements. Relying on the physical or digital destruction of software copies as the sole trigger for termination creates significant legal uncertainty, potential for accidental termination, and lacks the procedural safeguards (such as a written notice period) standard in commercial agreements to ensure a clear and verifiable end to the contractual relationship.","This clause grants the Customer (the signing party) the right to terminate the agreement and license at any time, which is highly favorable. The only condition is the destruction of the software and documentation, which is a standard and reasonable requirement for terminating a software license.",,Anushka,
5229,MR-202,VERTEXENERGYINC_08_14_2014-EX-10.24-OPERATION AND MAINTENANCE AGREEMENT__Termination For Convenience,VERTEXENERGYINC_08_14_2014-EX-10.24-OPERATION AND MAINTENANCE AGREEMENT,Termination For Convenience,(e) Without cause on no less than seven (7) days prior written notice.,MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,typically HIGH — unilateral exit right,HIGH (50%),LOW,HIGH,High,0.95,1.0,"The clause grants the signing party the right to terminate without cause with a short, standard notice period of seven days, which is a balanced and favorable term for a customer or licensee seeking flexibility.","This clause allows the counterparty to terminate the contract for any reason with very short notice (7 days). This creates significant instability and risk for the signing party, as the counterparty could end the agreement abruptly, potentially disrupting the signing party's operations, revenue, or long-term planning without any recourse or compensation for the early termination.",,Anushka,
5230,MR-203,ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement__Termination For Convenience,ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement,Termination For Convenience,"At any time following the expiration of the Distribution Term (as defined in Section 1.17), the Distributor may terminate this Agreement at will upon [***] prior written notice to Zogenix.",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,typically HIGH — unilateral exit right,HIGH (50%),LOW,HIGH,High,0.95,0.9,"The clause grants the signing party (Distributor) the unilateral right to terminate the contract without cause after the initial term, which is a favorable and standard provision for a licensee or distributor seeking operational flexibility.","This clause grants the Distributor (the counterparty to Zogenix, and thus the signing party from our perspective) the right to terminate the agreement 'at will' after the Distribution Term, with only a notice period. This is a termination for convenience clause that heavily favors the Distributor, allowing them to exit the contract without cause. While this is favorable to the signing party, it creates a high risk for Zogenix, the drafter's counterparty. However, since the assessment is from the perspective of the party signing the contract (the Distributor), this clause is highly favorable to them, allowing them maximum flexibility to exit the agreement. The prompt asks to evaluate risk FROM THE PERSPECTIVE OF THE PARTY SIGNING THE CONTRACT, which is the Distributor in this case. Therefore, the ability to terminate 'at will' is a significant benefit and reduces risk for the signing party.",,Anushka,
5264,MR-237,KALLOINC_11_03_2011-EX-10.1-STRATEGIC ALLIANCE AGREEMENT__Warranty Duration,KALLOINC_11_03_2011-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,Warranty Duration,Supply of drugs/medications and spare parts during and after the warranty period.,MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,context-dependent — time window determines risk,HIGH (47%),HIGH,LOW,,0.9,0.7,"The clause creates an undefined, open-ended obligation to supply critical items indefinitely ('during and after the warranty period') without specifying duration limits, pricing mechanisms, or termination rights, exposing the signing party to unlimited future liability and potential supply chain dependency.","This clause merely states that supply will occur during and after the warranty period, which is a neutral statement. It does not define the warranty duration itself, nor does it impose any specific obligations or limitations on the signing party regarding warranties. From the signing party's perspective, it doesn't introduce risk related to the duration of a warranty.",,Anushka,
5265,MR-238,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT__Warranty Duration,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT,Warranty Duration,"Within the said [***] days, MediWound shall notify CBC of either: (i) its approval and acceptance of such batch sample (""Acceptance Sample Notice""); or (ii) its rejection of the batch sample in which case MediWound shall detail the reason(s) for the rejection of any such Bromelain SP sample",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,context-dependent — time window determines risk,HIGH (47%),LOW,HIGH,Low,0.9,0.9,"The clause establishes a defined notification period for sample acceptance or rejection, which is a standard quality control mechanism that provides the signing party (CBC) with a clear timeline and process for validating the product without imposing unusual liabilities.","The clause only specifies a timeframe for the signing party (MediWound) to accept or reject a sample, not a warranty duration for defects or errors in the provided technology, products, or services. This clause does not provide any warranty protection for the signing party, leaving them exposed to potential defects discovered after the sample acceptance period.",,Anushka,
5266,MR-239,PROFOUNDMEDICALCORP_08_29_2019-EX-4.5-SUPPLY AGREEMENT__Warranty Duration,PROFOUNDMEDICALCORP_08_29_2019-EX-4.5-SUPPLY AGREEMENT,Warranty Duration,"Philips represents and warrants to Customer that all Products delivered and any services provided hereunder: i. conform to the Specifications on the Delivery Date [Redacted - Commercially Sensitive]; ii. unless otherwise agreed with Customer in writing, are new (do not contain any used or reconditioned parts or materials) and fit for the purposes for which they are intended; iii. are of sound workmanship, good quality and free from defects in construction, manufacture and material [Redacted - Commercially Sensitive]; iv. the manufacturing and shipment of the Product comply in all respects with applicable Laws, regulations, certification requirements, including health and safety standards and all other applicable regulatory requirements for the manufacture and shipment of Products; v. are free and clear of all liens, encumbrances, and other Claims against title; and vii. comply in all respects with the terms of this Agreement and the applicable Purchase Orders.",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,context-dependent — time window determines risk,HIGH (47%),LOW,HIGH,Low,0.95,0.0,"The clause provides a standard, multi-faceted warranty covering conformity, newness, workmanship, regulatory compliance, and title, which is favorable and balanced for the signing party (Customer) without imposing unusual restrictions or missing critical protections.","The clause specifies that products conform to specifications only on the delivery date. This means there is no ongoing warranty for the duration of the product's use or service life, which is a significant risk for the customer as defects appearing after delivery would not be covered under this specific warranty point. The duration of the warranty is not specified beyond the delivery date for this critical aspect.",,Anushka,
