row_num,review_id,id,contract,clause_type,clause_text,category,disagreement_type,disagreement_direction,label_gap,clause_risk_profile,typical_risk_for_type,qwen_label,gemini_label,copilot_label,qwen_confidence,gemini_confidence,qwen_reason,gemini_reason,final_label,reviewer,notes
5249,MR-222,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT__Uncapped Liability,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Uncapped Liability,"THE LIABILITY OF EITHER PARTY FOR DAMAGES OR ALLEGED DAMAGES      HEREUNDER (EXCEPT UNDER SECTIONS 15 AND 16), WHETHER IN CONTRACT, TORT OR      ANY OTHER LEGAL THEORY, IS LIMITED TO, AND WILL NOT EXCEED, THE AMOUNTS TO      BE PAID BY CLIENT TO INTUIT HEREUNDER.",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,context-dependent — read text not type name,LOW (45%),LOW,HIGH,High,1.0,1.0,"The clause establishes a mutual liability cap based on fees paid, which is a standard commercial practice that protects the signing party from unlimited exposure while maintaining balance between both parties.","The clause explicitly carves out Sections 15 and 16 from the liability cap, meaning that for breaches under those sections, the signing party's liability is uncapped. Without knowing the content of Sections 15 and 16, this presents a significant and undefined risk exposure for the signing party, as these sections could relate to critical obligations like IP infringement or confidentiality, which often carry substantial damages.",,Rajnish,
5250,MR-223,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1__Uncapped Liability,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1,Uncapped Liability,"NOTWITHSTANDING ANYTHING ELSE IN THIS AGREEMENT TO THE CONTRARY, AND EXCEPT FOR LIABILITY ARISING OUT OF DISTRIBUTOR'S BREACH OF SECTION 9 (PROPRIETARY RIGHTS AND SOFTWARE LICENSING) OR EXHIBIT C (SOFTWARE LICENSE AGREEMENT), OR AMOUNTS DUE FOR PRODUCTS AND SERVICES PURCHASED WITH RESPECT TO THE PAYMENT OF WHICH NO BONA FIDE DISPUTE EXISTS, ALL LIABILITY OF EACH PARTY, INCLUDING EACH PARTY'S AFFILIATES, OFFICERS, DIRECTORS, EMPLOYEES, AGENTS AND SUPPLIERS COLLECTIVELY, FOR CLAIMS ARISING UNDER THIS AGREEMENT OR OTHERWISE HOWSOEVER ARISING SHALL BE LIMITED SEPARATELY FOR PRODUCTS AND SERVICES PURCHASES TO THE GREATER OF I) [*****] OR (ll)THE MONEY PAID TO CISCO FOR PRODUCTS OR FOR SERVICES, SEPARATELY AND AS APPLICABLE, UNDER THIS AGREEMENT DURING THE [*****] PERIOD PRECEDING THE EVENT OR CIRCUMSTANCES FIRST GIVING RISE TO SUCH LIABILITY.",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,context-dependent — read text not type name,LOW (45%),LOW,HIGH,High,0.95,1.0,"The clause establishes a mutual liability cap based on payments made, which is standard commercial practice. While it carves out specific exceptions for IP breaches and unpaid invoices, the general limitation protects the signing party from unlimited exposure for other claims.","The clause explicitly carves out uncapped liability for the Distributor's (signing party's) breach of proprietary rights and software licensing obligations. This means that for critical areas like IP infringement, the Distributor's liability is unlimited, which represents a significant and potentially disproportionate risk exposure for the signing party, especially given the nature of software distribution.",,Rajnish,
5251,MR-224,StaarSurgicalCompany_20180801_10-Q_EX-10.37_11289449_EX-10.37_Distributor Agreement__Uncapped Liability,StaarSurgicalCompany_20180801_10-Q_EX-10.37_11289449_EX-10.37_Distributor Agreement,Uncapped Liability,"EXCEPT FOR EACH PARTY'S CONFIDENTIALITY OBLIGATIONS SET FORTH IN SECTION 12 AND INDEMNIFICATION OBLIGATIONS SET FORTH IN THIS SECTION 13, WITHOUT LIMITING ANY RIGHT DISTRIBUTOR MAY HAVE UNDER LOCAL STATUTES THAT CANNOT BE EXCLUDED, RESTRICTED OR MODIFIED, NEITHER PARTY SHALL BE LIABLE FOR ANY INDIRECT, INCIDENTAL, CONSEQUENTIAL, PUNITIVE OR SPECIAL DAMAGES, OR FOR DAMAGES DUE TO LOSS OF PROFITS, LOSS OF BUSINESS, LOSS OF USE OR DATA, OR INTERRUPTION OF BUSINESS, EVEN IF SUCH PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,context-dependent — read text not type name,LOW (45%),LOW,HIGH,High,1.0,1.0,"The clause establishes a mutual exclusion of consequential damages for both parties, which is a standard and balanced commercial practice that protects the signing party from unlimited liability for indirect losses.","The clause explicitly carves out confidentiality and indemnification obligations from the general limitation on indirect, incidental, consequential, punitive, or special damages. This means that for breaches of confidentiality and indemnification, the signing party's liability is uncapped, exposing them to potentially significant and unlimited financial risk for these specific types of breaches.",,Rajnish,
5252,MR-225,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement__Uncapped Liability,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,Uncapped Liability,"EXCEPT IN THE EVENT OF A CLAIM UNDER SECTION 10 OR FAILURE TO PAY UNDER SECTION 6, IN NO EVENT SHALL EITHER PARTY BE LIABLE TO THE",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,context-dependent — read text not type name,LOW (45%),LOW,HIGH,High,0.95,0.9,"The clause establishes a mutual liability cap for both parties, which is a standard and balanced commercial term that protects the signing party from unlimited exposure, with only specific exceptions for Section 10 claims and payment failures.","The clause explicitly carves out exceptions to liability caps for claims under Section 10 and failure to pay under Section 6. This means that for these specific breaches, the signing party's liability could be unlimited, which represents a significant and uncapped financial exposure. Without knowing the content of Section 10, it's impossible to fully assess the scope of this uncapped liability, but the mere existence of uncapped liability for certain breaches is a high risk.",,Rajnish,
5253,MR-226,TodosMedicalLtd_20190328_20-F_EX-4.10_11587157_EX-4.10_Marketing Agreement_ Reseller Agreement__Uncapped Liability,TodosMedicalLtd_20190328_20-F_EX-4.10_11587157_EX-4.10_Marketing Agreement_ Reseller Agreement,Uncapped Liability,"Except with regard to a breach of confidentiality, a party's indemnification obligations hereunder, or infringement of intellectual property rights, either party's total liability to the other party under this Agreement shall be limited to the amounts paid or payable by the Reseller to Todos during the twelve-month period preceding the interposition of the claim.",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,context-dependent — read text not type name,LOW (45%),LOW,HIGH,High,1.0,1.0,"The clause establishes a standard, mutual liability cap based on a reasonable look-back period (12 months), which is common market practice and provides balanced protection for the signing party against unlimited exposure.","The clause explicitly carves out significant areas from the general liability cap, including breach of confidentiality, indemnification obligations, and intellectual property infringement. This means that for these critical areas, the signing party's liability is uncapped, exposing them to potentially unlimited financial risk for common and often high-value claims.",,Rajnish,
5254,MR-227,"VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT__Uncapped Liability","VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT",Uncapped Liability,"EXCEPT (I) WITH RESPECT TO ANY BREACH OF ARTICLE 8 (CONFIDENTIALITY), (II) FOR THIRD PARTY PENALTIES, COSTS AND EXPENSES AS SET FORTH IN SECTION 2.9, OR (III) FOR [***], TO THE MAXIMUM EXTENT PERMITTED BY LAW, (A) NEITHER PARTY SHALL BE LIABLE TO THE OTHER PARTY FOR ANY INDIRECT, INCIDENTAL, CONSEQUENTIAL, SPECIAL OR PUNITIVE DAMAGES, WHETHER LIABILITY IS ASSERTED IN CONTRACT, TORT (INCLUDING NEGLIGENCE), STRICT LIABILITY, OR ANY OTHER THEORY OR FORM OF ACTION, EVEN IF SUCH PARTY HAS BEEN ADVISED OF THE POSSIBILITY THEREOF; AND (B) EACH PARTY'S TOTAL LIABILITY TO THE OTHER PARTY UNDER THIS SUPPLY AGREEMENT SHALL NOT EXCEED [***].",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,context-dependent — read text not type name,LOW (45%),LOW,HIGH,High,0.0,0.9,"The clause establishes a mutual liability cap and excludes indirect/consequential damages for both parties, representing a balanced, standard commercial term that protects the signing party from unlimited exposure.","The clause explicitly carves out breaches of confidentiality, third-party penalties/costs/expenses, and another unspecified item ([***]) from the general liability cap. This means that for these specific types of breaches, the signing party's liability is uncapped, creating significant potential financial exposure. While some carve-outs are common, the breadth of potential uncapped liability here (especially the unspecified [***]) makes it a high risk.",,Rajnish,
5255,MR-228,"VIRTUALSCOPICS,INC_11_12_2010-EX-10.1-STRATEGIC ALLIANCE AGREEMENT__Uncapped Liability","VIRTUALSCOPICS,INC_11_12_2010-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",Uncapped Liability,"EXCEPT WITH REGARD TO A PARTY'S BREACH OF SECTION 9, GROSS NEGLIGENCE, WILLFUL MISCONDUCT AND INDEMNIFICATION OBLIGATIONS RELATED TO THIRD PARTY CLAIMS PURSUANT TO SECTION 12, EACH PARTY'S ENTIRE LIABILITY UNDER THIS AGREEMENT WILL IN NO EVENT EXCEED THREE TIMES (3X) THE TOTAL VALUE OF THE WORK ORDER UNDER WHICH THE CLAIM AROSE.",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,context-dependent — read text not type name,LOW (45%),LOW,HIGH,High,1.0,1.0,"The clause establishes a clear, mutual liability cap of three times the work order value, which is a standard commercial practice that limits exposure to a predictable multiple of the contract value rather than leaving it uncapped.","The clause creates significant uncapped liability for the signing party for breaches of Section 9, gross negligence, willful misconduct, and third-party indemnification obligations. These exceptions are broad and common areas of dispute, exposing the signing party to potentially unlimited financial risk beyond the stated 3x cap.",,Rajnish,
5256,MR-229,ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement__Uncapped Liability,ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement,Uncapped Liability,"NEITHER PARTY SHALL BE ENTITLED TO RECOVER FROM THE OTHER PARTY ANY SPECIAL, INCIDENTAL, CONSEQUENTIAL OR PUNITIVE DAMAGES IN CONNECTION WITH THIS AGREEMENT; provided however, that this Section 10.5 shall not be construed to limit (a) either Party's right to special, incidental or consequential damages for the other Party's breach of Article 8 or (b) either Party's indemnification rights or obligations under Article 11.",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,context-dependent — read text not type name,LOW (45%),LOW,HIGH,High,1.0,0.9,"The clause imposes a mutual cap on consequential damages for both parties, which is a standard and balanced commercial provision that protects the signing party from unlimited liability exposure.","While the clause generally disclaims special, incidental, consequential, and punitive damages, it carves out significant exceptions. Specifically, it allows for the recovery of special, incidental, or consequential damages for breaches of 'Article 8' and does not limit indemnification rights or obligations under 'Article 11'. Without knowing the scope of Article 8 (which could cover critical obligations like IP or confidentiality) or Article 11 (which typically covers third-party claims and could include uncapped liability), the signing party faces potentially uncapped liability for these types of damages and indemnification obligations, which is a significant risk.",,Rajnish,
5258,MR-231,GOCALLINC_03_30_2000-EX-10.7-Promotion Agreement__Volume Restriction,GOCALLINC_03_30_2000-EX-10.7-Promotion Agreement,Volume Restriction,"PageMaster Corporation shall provide a minimum of 100,000 up to                500,000 pagers for the fulfillment of this promotion to all                Purchase Customers who prepay their annual airtime.",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,typically LOW — limits drafter not signing party,LOW (65%),HIGH,LOW,Medium,0.9,1.0,"The clause imposes a mandatory minimum purchase obligation of 100,000 units on the signing party (Purchase Customers) without specifying a corresponding penalty for failure to meet this target or a mechanism to adjust the commitment based on actual demand, creating significant financial exposure for overstocking or unsold inventory.","This clause describes a minimum commitment from the counterparty (PageMaster Corporation) to provide pagers, not a minimum commitment from the signing party to purchase them. This is favorable to the signing party as it guarantees a supply without imposing a purchase obligation.",,Rajnish,
5259,MR-232,KENTUCKYUTILITIESCO_03_25_2003-EX-10.65-TRANSPORTATION AGREEMENT__Volume Restriction,KENTUCKYUTILITIESCO_03_25_2003-EX-10.65-TRANSPORTATION AGREEMENT,Volume Restriction,"ransporter agrees to accept and receive daily on a firm basis, at the Point(s) of Receipt from Shipper or for Shipper's account such quantity of gas as Shipper makes available up to the Transportation Quantity, and to deliver to or for the account of Shipper to the Point(s) of Delivery an Equivalent Quantity of gas.",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,typically LOW — limits drafter not signing party,LOW (65%),HIGH,LOW,Medium,0.9,0.9,"The signing party (Transporter) is bound to a 'firm basis' obligation to accept any quantity the Shipper makes available up to the limit, creating a rigid, non-discretionary liability to transport gas regardless of the Transporter's capacity, market conditions, or operational constraints, with no explicit carve-outs for force majeure or capacity constraints.","The clause specifies that the Transporter agrees to accept gas up to the 'Transportation Quantity,' which implies a pre-agreed limit. This is a standard arrangement in transportation contracts, where capacity is defined and agreed upon. There is no indication of a fee increase or consent requirement for exceeding a threshold, as the clause simply states the maximum quantity the Transporter is obligated to accept. From the Shipper's perspective, this is a clear and expected limitation, not an unexpected penalty or restriction.",,Rajnish,
5260,MR-233,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement__Volume Restriction,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,Volume Restriction,"reproduce, display and transmit any VerticalNet Content for up to three weeks on the PaperExchange Site, and after the expiration of such three week period PaperExchange shall cease to reproduce, display and transmit such VerticalNet Content and remove such VerticalNet Content from the PaperExchange Site.",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,typically LOW — limits drafter not signing party,LOW (65%),LOW,HIGH,Medium,0.95,0.9,"The clause imposes a clear, finite operational limit (three weeks) followed by an automatic cessation and removal requirement, which is a standard and balanced mechanism for temporary content licensing without imposing hidden fees or consent hurdles on the signing party.","This clause severely restricts PaperExchange's ability to use the VerticalNet Content to a mere three-week period. After this short duration, PaperExchange is explicitly required to cease all use and remove the content, which is highly restrictive and limits the value PaperExchange can derive from the content over time. This is a significant limitation on the signing party's usage rights.",,Rajnish,
5261,MR-234,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT__Volume Restriction,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Volume Restriction,"TELKOM is licensed to install at the DESIGNATED SITE no more than 1 (one)   copy of the SOFTWARE on the DESIGNATED UNIT utilised for testing and   backup purposes The DESIGNATED UNIT utilised for testing and backup   purposes of the SOFTWARE, must be of the same type as those used at the    DESIGNATED SITE for USE.",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,typically LOW — limits drafter not signing party,LOW (65%),LOW,HIGH,Medium,0.95,0.9,"This is a standard, narrow license restriction limiting the signing party to a single copy for specific testing and backup purposes on a designated unit, which is typical market practice for software licensing and does not impose disproportionate burdens or unexpected fees.","This clause severely restricts the licensee (TELKOM) to only one copy of the software for testing and backup purposes on a single designated unit. This is highly restrictive and could significantly impede TELKOM's ability to adequately test, develop, or recover from failures, especially if their operational needs require more robust testing environments or multiple backup instances. Any deviation would likely be a breach of contract.",,Rajnish,
5262,MR-235,WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT AGREEMENT__Volume Restriction,WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT AGREEMENT,Volume Restriction,"Anything herein to the contrary notwithstanding, Company shall not have the right to distribute photographs of Manning which are larger than 5"" x 7"".",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,typically LOW — limits drafter not signing party,LOW (65%),LOW,HIGH,Medium,1.0,0.9,"This is a standard, specific usage restriction on image size that protects the signing party's (Manning's) interests by limiting the scope of distribution; it does not impose fees, consent requirements, or disproportionate liabilities on the signing party.","This clause severely restricts the signing party's (Company's) ability to distribute photographs larger than a very small size. This limitation could significantly hinder marketing, promotional, or other distribution efforts, potentially limiting the impact or reach of the photographs. It is a heavily one-sided restriction that disproportionately benefits the drafter (Manning) by controlling the visual representation, while limiting the Company's utility of the asset.",,Rajnish,
5263,MR-236,WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT__Volume Restriction,WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT,Volume Restriction,"The Professional hereby grants to the Company the exclusive and worldwide right to use her name, likeness, image and personal identification, singly or in any combination, during the Term and for a period of six (6) months after the Term as provided in Section 2.8, in the creation of two (2) print advertisements per year and one (1) television advertisement per year (together, the ""Advertisements"") for any golf equipment, along with all rights in any images, videos, advertisement copy or other materials created by the Professional or others.",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,typically LOW — limits drafter not signing party,LOW (65%),HIGH,LOW,Medium,0.9,1.0,"The signing party (Professional) grants an exclusive, worldwide license for their name and likeness without any explicit compensation, fee increase mechanism, or consent requirement for usage beyond the specified ad count. This creates significant risk as the Professional loses all control and potential revenue from their own identity for the duration of the term plus six months, with no protection against the Company using the likeness in other contexts or for other products not explicitly listed.","The clause explicitly limits the number of advertisements the Company can create using the Professional's likeness, which is favorable to the Professional (the signing party) as it prevents unlimited use without additional compensation or consent. This acts as a clear volume restriction that benefits the Professional.",,Rajnish,
